TimeStamp,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
26:24.4,855.8241758,852.6007326,887.2527473,855.4212454,869.1208791,-0.021912,0.192017,0.990051,-1.42807,3.476715,4.052429,1,1,1,1,1,58.046875,
26:25.3,855.8241758,843.3333333,828.021978,859.4505495,902.1611722,-0.024902,0.192505,0.990662,-1.443024,3.940277,4.052429,1,1,1,1,1,58.046875,
26:25.4,855.8241758,841.3186813,856.6300366,857.8388278,892.8937729,-0.023682,0.1922,0.98877,-1.24115,3.588867,3.222504,1,1,1,1,1,58.046875,
26:25.5,855.8241758,846.5567766,855.8241758,852.1978022,900.1465201,-0.021423,0.19342,0.988342,-1.061707,3.648682,3.686066,1,1,1,1,1,58.046875,
26:25.7,855.8241758,854.2124542,871.1355311,849.3772894,874.7619048,-0.022888,0.193359,0.990906,-1.039276,3.39447,3.648682,1,1,1,1,1,58.046875,
26:26.2,855.8241758,853.003663,841.7216117,853.4065934,888.8644689,-0.023438,0.19342,0.984802,-1.398163,3.641205,3.58139,1,1,1,1,1,58.046875,
26:26.5,855.8241758,846.959707,884.8351648,853.8095238,887.2527473,-0.020325,0.194397,0.988464,-0.777588,3.633728,3.476715,1,1,1,1,1,58.046875,
26:26.9,855.8241758,849.7802198,893.2967033,858.6446886,877.1794872,-0.024719,0.193542,0.990845,-1.024323,3.327179,3.753357,1,1,1,1,1,58.046875,
26:28.5,855.8241758,849.7802198,809.8901099,848.1684982,772.014652,-0.021057,0.192444,0.988037,-1.05423,3.349609,3.573914,1,1,1,1,1,58.046875,
26:28.7,855.8241758,847.7655678,853.8095238,857.8388278,927.9487179,-0.023376,0.194336,0.993347,-0.964508,4.044952,4.134674,1,1,1,1,1,58.046875,
26:29.6,855.8241758,848.974359,819.5604396,860.6593407,776.4468864,-0.019409,0.194031,0.991028,-1.345825,3.529053,3.289795,1,1,1,1,1,58.046875,
26:30.0,855.8241758,835.6776557,828.4249084,848.974359,770,-0.016846,0.197021,0.990417,-0.88974,3.678589,3.386993,1,1,1,1,1,58.046875,
26:30.0,855.8241758,835.6776557,828.4249084,848.974359,770,-0.016846,0.197021,0.990417,-0.88974,3.678589,3.386993,1,1,1,1,1,58.046875,
26:30.0,855.8241758,835.6776557,828.4249084,848.974359,770,-0.016846,0.197021,0.990417,-0.88974,3.678589,3.386993,1,1,1,1,1,58.046875,
26:30.0,855.8241758,835.6776557,828.4249084,848.974359,770,-0.016846,0.197021,0.990417,-0.88974,3.678589,3.386993,1,1,1,1,1,58.046875,
26:30.0,855.8241758,835.6776557,828.4249084,848.974359,770,-0.016846,0.197021,0.990417,-0.88974,3.678589,3.386993,1,1,1,1,1,58.046875,
26:30.0,855.8241758,835.6776557,828.4249084,848.974359,770,-0.016846,0.197021,0.990417,-0.88974,3.678589,3.386993,1,1,1,1,1,58.046875,
26:30.0,855.8241758,847.7655678,854.6153846,859.047619,878.3882784,-0.018799,0.197571,0.991272,-1.128998,3.940277,4.187012,1,2,1,1,2,58.046875,
26:30.0,855.8241758,855.4212454,821.5750916,850.989011,789.3406593,-0.018799,0.197571,0.991272,-1.128998,3.940277,4.187012,1,2,1,1,2,58.046875,
26:30.6,855.8241758,847.3626374,844.1391941,846.1538462,857.032967,-0.022156,0.194946,0.991943,-1.480408,3.514099,4.164581,1,2,1,1,2,58.03125,
26:31.7,855.8241758,850.5860806,859.047619,854.2124542,867.1062271,-0.021118,0.193542,0.988953,-1.457977,3.005676,4.067383,1,1,1,1,1,58.03125,
26:31.9,855.8241758,836.0805861,846.959707,859.4505495,851.3919414,-0.018677,0.195312,0.992249,-1.345825,3.805695,3.671112,1,1,1,1,1,58.03125,
26:32.0,855.8241758,850.5860806,815.5311355,838.9010989,775.2380952,-0.018677,0.195312,0.992249,-1.345825,3.805695,3.671112,1,1,1,1,1,58.03125,
26:23.1,856.2271062,849.7802198,869.5238095,858.2417582,901.3553114,-0.025757,0.192383,0.986267,-1.218719,3.364563,4.09729,1,1,1,1,1,58.046875,
26:24.0,856.2271062,838.4981685,873.1501832,861.4652015,875.5677656,-0.026367,0.190552,0.99176,-1.345825,3.312225,3.835602,1,1,1,1,1,58.046875,
26:24.1,856.2271062,842.9304029,849.3772894,847.3626374,867.9120879,-0.023865,0.192627,0.986084,-1.046753,3.588867,3.738403,1,1,1,1,1,58.046875,
26:24.6,856.2271062,853.003663,851.3919414,836.8864469,797.3992674,-0.021606,0.193054,0.988159,-1.286011,3.37204,3.843079,1,1,1,1,1,58.046875,
26:24.6,856.2271062,853.003663,851.3919414,836.8864469,797.3992674,-0.021606,0.193054,0.988159,-1.286011,3.37204,3.843079,1,1,1,1,1,58.046875,
26:24.6,856.2271062,853.003663,851.3919414,836.8864469,797.3992674,-0.021606,0.193054,0.988159,-1.286011,3.37204,3.843079,1,1,1,1,1,58.046875,
26:24.6,856.2271062,853.003663,851.3919414,836.8864469,797.3992674,-0.021606,0.193054,0.988159,-1.286011,3.37204,3.843079,1,1,1,1,1,58.046875,
26:24.6,856.2271062,853.003663,851.3919414,836.8864469,797.3992674,-0.021606,0.193054,0.988159,-1.286011,3.37204,3.843079,1,1,1,1,1,58.046875,
26:24.6,856.2271062,853.003663,851.3919414,836.8864469,797.3992674,-0.021606,0.193054,0.988159,-1.286011,3.37204,3.843079,1,1,1,1,1,58.046875,
26:24.6,856.2271062,844.5421245,887.2527473,861.4652015,883.2234432,-0.02301,0.193726,0.99292,-1.05423,3.760834,3.835602,1,1,1,1,1,58.046875,
26:24.7,856.2271062,840.5128205,857.4358974,853.4065934,882.4175824,-0.019592,0.195007,0.983826,-1.300964,3.783264,3.476715,1,1,1,1,1,58.046875,
26:25.3,856.2271062,841.3186813,828.8278388,860.6593407,902.967033,-0.024902,0.192505,0.990662,-1.443024,3.940277,4.052429,1,1,1,1,1,58.046875,
26:25.9,856.2271062,840.5128205,869.9267399,855.018315,879.1941392,-0.02063,0.193176,0.990723,-1.136475,3.566437,3.790741,1,1,1,1,1,58.046875,
26:26.0,856.2271062,838.0952381,864.6886447,864.6886447,923.5164835,-0.024841,0.191711,0.990417,-1.121521,4.037476,3.454285,1,1,1,1,1,58.046875,
26:26.1,856.2271062,845.3479853,852.6007326,846.5567766,834.4688645,-0.025818,0.194885,0.98999,-1.26358,3.424377,4.224396,1,1,1,1,1,58.046875,
26:26.8,856.2271062,843.7362637,802.6373626,845.7509158,841.7216117,-0.02179,0.194641,0.98999,-1.226196,3.551483,3.648682,1,1,1,1,1,58.046875,
26:28.2,856.2271062,846.959707,823.5897436,858.6446886,784.5054945,-0.020813,0.193481,0.991394,-1.009369,3.58139,3.603821,1,1,1,1,1,58.046875,
26:28.3,856.2271062,842.1245421,826.8131868,865.4945055,856.2271062,-0.019653,0.194641,0.990784,-1.07666,3.633728,3.72345,1,1,1,1,1,58.046875,
26:29.2,856.2271062,841.3186813,854.2124542,860.6593407,823.1868132,-0.023865,0.193054,0.988708,-0.927124,3.701019,3.902893,1,1,1,1,1,58.046875,
26:30.0,856.2271062,834.4688645,883.2234432,850.5860806,845.3479853,-0.026184,0.192383,0.988831,-1.809387,3.641205,3.843079,1,2,1,1,2,58.046875,
26:30.2,856.2271062,846.959707,872.3443223,854.2124542,931.978022,-0.021667,0.193054,0.98938,-1.353302,3.858032,4.104767,1,2,1,1,2,58.046875,
26:30.9,856.2271062,846.5567766,838.9010989,857.4358974,810.2930403,-0.019165,0.194275,0.995483,-0.934601,3.476715,3.611298,1,2,1,1,2,58.03125,
26:30.9,856.2271062,850.5860806,865.0915751,861.8681319,852.6007326,-0.015381,0.196411,0.98999,-0.523376,3.506622,3.611298,1,2,1,1,2,58.03125,
26:31.9,856.2271062,850.1831502,826.4102564,855.018315,869.1208791,-0.018677,0.195312,0.992249,-1.345825,3.805695,3.671112,1,1,1,1,1,58.03125,
26:23.0,856.6300366,844.9450549,884.8351648,857.032967,913.040293,-0.02124,0.195557,0.985229,-1.585083,3.708496,4.037476,1,1,1,1,1,58.046875,
26:23.3,856.6300366,841.7216117,876.3736264,855.4212454,923.5164835,-0.028381,0.19165,0.989075,-1.24115,3.431854,3.955231,1,1,1,1,1,58.046875,
26:23.5,856.6300366,839.7069597,871.1355311,859.047619,911.4285714,-0.02655,0.193665,0.98645,-1.031799,3.843079,3.850555,1,2,1,1,2,58.046875,
26:24.0,856.6300366,849.7802198,868.3150183,863.8827839,892.4908425,-0.026367,0.190552,0.99176,-1.345825,3.312225,3.835602,1,1,1,1,1,58.046875,
26:24.5,856.6300366,852.6007326,891.2820513,850.989011,887.6556777,-0.019958,0.193176,0.990601,-1.226196,3.641205,3.626251,1,1,1,1,1,58.046875,
26:25.3,856.6300366,848.1684982,828.021978,864.2857143,832.4542125,-0.024902,0.192505,0.990662,-1.443024,3.940277,4.052429,1,1,1,1,1,58.046875,
26:26.0,856.6300366,844.5421245,869.1208791,853.003663,889.6703297,-0.024841,0.191711,0.990417,-1.121521,4.037476,3.454285,1,1,1,1,1,58.046875,
26:26.0,856.6300366,844.5421245,869.1208791,853.003663,889.6703297,-0.024841,0.191711,0.990417,-1.121521,4.037476,3.454285,1,1,1,1,1,58.046875,
26:26.0,856.6300366,844.5421245,869.1208791,853.003663,889.6703297,-0.024841,0.191711,0.990417,-1.121521,4.037476,3.454285,1,1,1,1,1,58.046875,
26:26.0,856.6300366,844.5421245,869.1208791,853.003663,889.6703297,-0.024841,0.191711,0.990417,-1.121521,4.037476,3.454285,1,1,1,1,1,58.046875,
26:26.0,856.6300366,844.5421245,869.1208791,853.003663,889.6703297,-0.024841,0.191711,0.990417,-1.121521,4.037476,3.454285,1,1,1,1,1,58.046875,
26:26.0,856.6300366,844.5421245,869.1208791,853.003663,889.6703297,-0.024841,0.191711,0.990417,-1.121521,4.037476,3.454285,1,1,1,1,1,58.046875,
26:26.2,856.6300366,847.3626374,852.1978022,859.8534799,925.5311355,-0.023438,0.19342,0.984802,-1.398163,3.641205,3.58139,1,1,1,1,1,58.046875,
26:26.2,856.6300366,847.3626374,852.1978022,859.8534799,925.5311355,-0.023438,0.19342,0.984802,-1.398163,3.641205,3.58139,1,1,1,1,1,58.046875,
26:26.2,856.6300366,847.3626374,852.1978022,859.8534799,925.5311355,-0.023438,0.19342,0.984802,-1.398163,3.641205,3.58139,1,1,1,1,1,58.046875,
26:26.2,856.6300366,847.3626374,852.1978022,859.8534799,925.5311355,-0.023438,0.19342,0.984802,-1.398163,3.641205,3.58139,1,1,1,1,1,58.046875,
26:26.2,856.6300366,847.3626374,852.1978022,859.8534799,925.5311355,-0.023438,0.19342,0.984802,-1.398163,3.641205,3.58139,1,1,1,1,1,58.046875,
26:26.2,856.6300366,847.3626374,852.1978022,859.8534799,925.5311355,-0.023438,0.19342,0.984802,-1.398163,3.641205,3.58139,1,1,1,1,1,58.046875,
26:27.0,856.6300366,835.2747253,876.7765568,852.1978022,864.2857143,-0.022217,0.19574,0.990906,-0.859833,3.431854,3.701019,1,1,1,1,1,58.046875,
26:27.6,856.6300366,843.7362637,804.2490842,850.1831502,753.4798535,-0.020996,0.190979,0.982239,-1.659851,2.863617,3.775787,1,1,1,1,1,58.046875,
26:27.8,856.6300366,843.7362637,804.2490842,843.7362637,781.2820513,-0.024902,0.192139,0.992126,-1.487885,4.037476,3.790741,1,1,1,1,1,58.046875,
26:27.8,856.6300366,856.6300366,813.9194139,848.1684982,755.0915751,-0.019714,0.192322,0.988403,-1.338348,3.409424,3.259888,1,1,1,1,1,58.046875,
26:27.8,856.6300366,856.6300366,813.9194139,848.1684982,755.0915751,-0.019714,0.192322,0.988403,-1.338348,3.409424,3.259888,1,1,1,1,1,58.046875,
26:27.8,856.6300366,856.6300366,813.9194139,848.1684982,755.0915751,-0.019714,0.192322,0.988403,-1.338348,3.409424,3.259888,1,1,1,1,1,58.046875,
26:27.8,856.6300366,856.6300366,813.9194139,848.1684982,755.0915751,-0.019714,0.192322,0.988403,-1.338348,3.409424,3.259888,1,1,1,1,1,58.046875,
26:27.8,856.6300366,856.6300366,813.9194139,848.1684982,755.0915751,-0.019714,0.192322,0.988403,-1.338348,3.409424,3.259888,1,1,1,1,1,58.046875,
26:27.9,856.6300366,856.6300366,813.9194139,848.1684982,755.0915751,-0.019714,0.192322,0.988403,-1.338348,3.409424,3.259888,1,1,1,1,1,58.046875,
26:28.0,856.6300366,839.7069597,832.8571429,851.7948718,862.2710623,-0.018127,0.194946,0.992554,-1.084137,3.39447,3.730927,1,1,1,1,1,58.046875,
26:28.0,856.6300366,835.6776557,802.2344322,847.7655678,820.3663004,-0.018127,0.194946,0.992554,-1.084137,3.39447,3.730927,1,1,1,1,1,58.046875,
26:28.0,856.6300366,842.9304029,820.3663004,860.2564103,792.967033,-0.021973,0.193604,0.989685,-0.979462,3.715973,3.506622,1,1,1,1,1,58.046875,
26:28.9,856.6300366,842.1245421,819.1575092,851.7948718,790.952381,-0.017212,0.195801,0.991821,-0.426178,3.805695,3.701019,1,1,1,1,1,58.046875,
26:29.0,856.6300366,846.5567766,852.6007326,854.6153846,825.2014652,-0.026978,0.191711,0.988586,-1.435547,4.09729,3.588867,1,1,1,1,1,58.046875,
26:29.9,856.6300366,839.3040293,833.2600733,855.4212454,765.970696,-0.016846,0.197021,0.990417,-0.88974,3.678589,3.386993,1,1,1,1,1,58.046875,
26:30.3,856.6300366,844.1391941,874.3589744,859.8534799,897.7289377,-0.019958,0.194397,0.991699,-0.919647,3.626251,3.544006,1,2,1,1,2,58.046875,
26:30.6,856.6300366,838.9010989,861.8681319,848.974359,850.1831502,-0.018372,0.192932,0.986328,-1.233673,3.110352,3.364563,1,2,1,1,2,58.03125,
26:30.9,856.6300366,844.9450549,869.1208791,865.0915751,897.3260073,-0.015381,0.196411,0.98999,-0.523376,3.506622,3.611298,1,2,1,1,2,58.03125,
26:31.8,856.6300366,840.9157509,853.4065934,864.6886447,890.4761905,-0.016602,0.197388,0.991577,-1.091614,3.977661,3.416901,1,1,1,1,1,58.03125,
26:23.3,857.032967,848.974359,883.6263736,853.8095238,904.981685,-0.023865,0.192444,0.990112,-1.495361,3.58139,3.297272,1,1,1,1,1,58.046875,
26:23.5,857.032967,854.2124542,888.8644689,852.1978022,838.9010989,-0.029053,0.193604,0.991638,-1.256104,3.424377,3.671112,1,2,1,1,2,58.046875,
26:25.3,857.032967,848.5714286,836.0805861,861.8681319,916.2637363,-0.024902,0.192505,0.990662,-1.443024,3.940277,4.052429,1,1,1,1,1,58.046875,
26:26.2,857.032967,840.5128205,855.4212454,861.4652015,895.3113553,-0.023438,0.19342,0.984802,-1.398163,3.641205,3.58139,1,1,1,1,1,58.046875,
26:28.5,857.032967,838.0952381,838.0952381,861.0622711,799.8168498,-0.022278,0.194397,0.989258,-1.323395,3.469238,4.104767,1,1,1,1,1,58.046875,
26:28.7,857.032967,848.5714286,838.0952381,859.8534799,940.4395604,-0.023376,0.194336,0.993347,-0.964508,4.044952,4.134674,1,1,1,1,1,58.046875,
26:29.2,857.032967,834.4688645,846.959707,858.2417582,870.7326007,-0.023865,0.193054,0.988708,-0.927124,3.701019,3.902893,1,1,1,1,1,58.046875,
26:29.2,857.032967,855.8241758,878.7912088,861.8681319,897.7289377,-0.02124,0.193481,0.990906,-1.024323,3.386993,3.850555,1,1,1,1,1,58.046875,
26:29.2,857.032967,855.8241758,878.7912088,861.8681319,897.7289377,-0.02124,0.193481,0.990906,-1.024323,3.386993,3.850555,1,1,1,1,1,58.046875,
26:29.3,857.032967,855.8241758,878.7912088,861.8681319,897.7289377,-0.02124,0.193481,0.990906,-1.024323,3.386993,3.850555,1,1,1,1,1,58.046875,
26:29.3,857.032967,855.8241758,878.7912088,861.8681319,897.7289377,-0.02124,0.193481,0.990906,-1.024323,3.386993,3.850555,1,1,1,1,1,58.046875,
26:29.3,857.032967,855.8241758,878.7912088,861.8681319,897.7289377,-0.02124,0.193481,0.990906,-1.024323,3.386993,3.850555,1,1,1,1,1,58.046875,
26:29.3,857.032967,855.8241758,878.7912088,861.8681319,897.7289377,-0.02124,0.193481,0.990906,-1.024323,3.386993,3.850555,1,1,1,1,1,58.046875,
26:29.6,857.032967,849.3772894,857.032967,870.7326007,914.6520147,-0.019409,0.194031,0.991028,-1.345825,3.529053,3.289795,1,1,1,1,1,58.046875,
26:31.2,857.032967,860.6593407,804.6520147,853.4065934,783.6996337,-0.022095,0.192322,0.989136,-1.128998,4.007568,3.947754,1,1,1,1,1,58.03125,
26:31.7,857.032967,851.3919414,869.1208791,856.6300366,913.040293,-0.021118,0.193542,0.988953,-1.457977,3.005676,4.067383,1,1,1,1,1,58.03125,
26:31.9,857.032967,840.5128205,822.3809524,847.7655678,823.1868132,-0.020081,0.192932,0.990234,-1.158905,3.708496,3.446808,1,1,1,1,1,58.03125,
26:23.0,857.4358974,840.1098901,856.6300366,858.2417582,910.6227106,-0.02124,0.195557,0.985229,-1.585083,3.708496,4.037476,1,1,1,1,1,58.046875,
26:23.2,857.4358974,847.7655678,873.1501832,863.8827839,926.3369963,-0.027832,0.193054,0.988281,-2.026215,4.605713,3.693542,1,1,1,1,1,58.046875,
26:23.9,857.4358974,851.3919414,886.043956,868.3150183,891.2820513,-0.022949,0.194763,0.990479,-1.383209,3.319702,3.671112,1,1,1,1,1,58.046875,
26:24.1,857.4358974,847.7655678,848.1684982,853.8095238,894.1025641,-0.023865,0.192627,0.986084,-1.046753,3.588867,3.738403,1,1,1,1,1,58.046875,
26:24.1,857.4358974,863.0769231,790.1465201,841.7216117,776.8498168,-0.023865,0.192627,0.986084,-1.046753,3.588867,3.738403,1,1,1,1,1,58.046875,
26:24.2,857.4358974,833.2600733,853.4065934,857.4358974,873.956044,-0.027832,0.194214,0.990723,-1.286011,3.753357,4.314117,1,1,1,1,1,58.046875,
26:24.8,857.4358974,852.6007326,858.2417582,844.1391941,861.0622711,-0.022705,0.191589,0.986572,-1.555176,3.095398,3.835602,1,1,1,1,1,58.046875,
26:24.8,857.4358974,846.959707,859.4505495,848.974359,943.6630037,-0.022705,0.191589,0.986572,-1.555176,3.095398,3.835602,1,1,1,1,1,58.046875,
26:25.0,857.4358974,842.5274725,856.2271062,853.8095238,867.5091575,-0.02417,0.190796,0.986023,-1.480408,3.813171,3.820648,1,1,1,1,1,58.046875,
26:25.3,857.4358974,852.6007326,842.9304029,857.032967,882.014652,-0.024902,0.192505,0.990662,-1.443024,3.940277,4.052429,1,1,1,1,1,58.046875,
26:25.6,857.4358974,832.4542125,870.3296703,863.0769231,912.2344322,-0.023071,0.193604,0.989563,-1.173859,3.820648,3.805695,1,1,1,1,1,58.046875,
26:26.1,857.4358974,853.003663,843.7362637,859.047619,934.3956044,-0.025818,0.194885,0.98999,-1.26358,3.424377,4.224396,1,1,1,1,1,58.046875,
26:26.6,857.4358974,852.6007326,846.5567766,849.7802198,868.3150183,-0.022156,0.196411,0.992554,-1.031799,3.925323,3.977661,1,1,1,1,1,58.046875,
26:27.6,857.4358974,853.8095238,823.992674,858.6446886,780.4761905,-0.020996,0.190979,0.982239,-1.659851,2.863617,3.775787,1,1,1,1,1,58.046875,
26:28.4,857.4358974,846.5567766,829.6336996,858.6446886,858.6446886,-0.019348,0.193542,0.996765,-0.650482,3.74588,3.603821,1,1,1,1,1,58.046875,
26:28.6,857.4358974,846.1538462,856.2271062,867.1062271,915.8608059,-0.021057,0.192444,0.988037,-1.05423,3.349609,3.573914,1,1,1,1,1,58.046875,
26:28.7,857.4358974,838.4981685,833.2600733,859.047619,788.5347985,-0.021851,0.194092,0.993225,-0.91217,3.140259,3.708496,1,1,1,1,1,58.046875,
26:28.9,857.4358974,842.1245421,814.3223443,859.047619,837.2893773,-0.021423,0.197021,0.991699,-1.188812,4.239349,4.246826,1,1,1,1,1,58.046875,
26:29.9,857.4358974,838.4981685,844.5421245,851.3919414,811.5018315,-0.017883,0.194519,0.984924,-1.42807,3.37204,3.641205,1,1,1,1,1,58.046875,
26:30.1,857.4358974,850.989011,868.7179487,855.8241758,942.0512821,-0.0177,0.19519,0.990051,-1.256104,3.491669,3.820648,1,2,1,1,2,58.046875,
26:30.9,857.4358974,848.974359,815.1282051,853.003663,822.7838828,-0.020264,0.192261,0.985229,-1.525269,3.544006,3.940277,1,2,1,1,2,58.03125,
26:30.9,857.4358974,848.974359,815.1282051,853.003663,822.7838828,-0.020264,0.192261,0.985229,-1.525269,3.544006,3.940277,1,2,1,1,2,58.03125,
26:30.9,857.4358974,848.974359,815.1282051,853.003663,822.7838828,-0.020264,0.192261,0.985229,-1.525269,3.544006,3.940277,1,2,1,1,2,58.03125,
26:30.9,857.4358974,848.974359,815.1282051,853.003663,822.7838828,-0.020264,0.192261,0.985229,-1.525269,3.544006,3.940277,1,2,1,1,2,58.03125,
26:30.9,857.4358974,848.974359,815.1282051,853.003663,822.7838828,-0.020264,0.192261,0.985229,-1.525269,3.544006,3.940277,1,2,1,1,2,58.03125,
26:30.9,857.4358974,848.974359,815.1282051,853.003663,822.7838828,-0.020264,0.192261,0.985229,-1.525269,3.544006,3.940277,1,2,1,1,2,58.03125,
26:30.9,857.4358974,840.1098901,864.2857143,865.4945055,900.1465201,-0.015381,0.196411,0.98999,-0.523376,3.506622,3.611298,1,2,1,1,2,58.03125,
26:31.4,857.4358974,849.3772894,821.5750916,850.1831502,803.040293,-0.023254,0.193665,0.990417,-1.121521,3.596344,3.887939,1,1,1,1,1,58.03125,
26:31.7,857.4358974,832.4542125,871.5384615,853.003663,928.3516484,-0.021118,0.193542,0.988953,-1.457977,3.005676,4.067383,1,1,1,1,1,58.03125,
26:31.8,857.4358974,857.032967,822.3809524,853.8095238,834.8717949,-0.025696,0.189697,0.995117,-1.158905,4.172058,4.418793,1,1,1,1,1,58.03125,
26:23.1,857.8388278,838.0952381,881.2087912,863.8827839,859.4505495,-0.025757,0.192383,0.986267,-1.218719,3.364563,4.09729,1,1,1,1,1,58.046875,
26:23.4,857.8388278,846.959707,875.5677656,849.3772894,866.3003663,-0.027222,0.192993,0.992432,-0.934601,3.865509,3.760834,1,2,1,1,2,58.046875,
26:23.7,857.8388278,846.959707,845.3479853,862.2710623,917.0695971,-0.031189,0.190063,0.988953,-1.173859,3.431854,3.783264,1,2,1,1,2,58.046875,
26:24.4,857.8388278,848.5714286,907.8021978,854.2124542,869.1208791,-0.023315,0.191406,0.990112,-1.188812,3.469238,3.850555,1,1,1,1,1,58.046875,
26:24.6,857.8388278,843.7362637,870.7326007,861.0622711,866.7032967,-0.021606,0.193054,0.988159,-1.286011,3.37204,3.843079,1,1,1,1,1,58.046875,
26:26.0,857.8388278,845.7509158,876.7765568,859.4505495,869.1208791,-0.024841,0.191711,0.990417,-1.121521,4.037476,3.454285,1,1,1,1,1,58.046875,
26:27.0,857.8388278,842.5274725,889.2673993,860.2564103,924.3223443,-0.022217,0.19574,0.990906,-0.859833,3.431854,3.701019,1,1,1,1,1,58.046875,
26:27.7,857.8388278,842.5274725,863.4798535,849.7802198,888.4615385,-0.019043,0.19458,0.991577,-0.770111,3.53653,3.648682,1,1,1,1,1,58.046875,
26:28.2,857.8388278,843.7362637,836.4835165,864.2857143,888.4615385,-0.020813,0.193481,0.991394,-1.009369,3.58139,3.603821,1,1,1,1,1,58.046875,
26:28.5,857.8388278,835.2747253,817.5457875,860.6593407,784.1025641,-0.022278,0.194397,0.989258,-1.323395,3.469238,4.104767,1,1,1,1,1,58.046875,
26:28.6,857.8388278,846.1538462,842.1245421,860.6593407,833.2600733,-0.021057,0.192444,0.988037,-1.05423,3.349609,3.573914,1,1,1,1,1,58.046875,
26:30.1,857.8388278,858.6446886,857.8388278,855.4212454,896.9230769,-0.017761,0.193848,0.988159,-1.278534,3.349609,2.781372,1,2,1,1,2,58.046875,
26:30.2,857.8388278,845.7509158,861.4652015,863.0769231,923.5164835,-0.021667,0.193054,0.98938,-1.353302,3.858032,4.104767,1,2,1,1,2,58.046875,
26:30.5,857.8388278,848.974359,858.2417582,865.8974359,818.7545788,-0.016479,0.196411,0.99469,-0.650482,3.551483,3.708496,1,2,1,1,2,58.03125,
26:31.6,857.8388278,851.3919414,847.7655678,862.2710623,813.1135531,-0.024231,0.190491,0.99115,-1.106567,3.431854,3.641205,1,1,1,1,1,58.03125,
26:31.6,857.8388278,850.1831502,857.4358974,864.2857143,925.1282051,-0.01886,0.195557,0.997375,-0.5159,3.461761,4.007568,1,1,1,1,1,58.03125,
26:31.6,857.8388278,850.1831502,857.4358974,864.2857143,925.1282051,-0.01886,0.195557,0.997375,-0.5159,3.461761,4.007568,1,1,1,1,1,58.03125,
26:31.6,857.8388278,850.1831502,857.4358974,864.2857143,925.1282051,-0.01886,0.195557,0.997375,-0.5159,3.461761,4.007568,1,1,1,1,1,58.03125,
26:31.6,857.8388278,850.1831502,857.4358974,864.2857143,925.1282051,-0.01886,0.195557,0.997375,-0.5159,3.461761,4.007568,1,1,1,1,1,58.03125,
26:31.6,857.8388278,850.1831502,857.4358974,864.2857143,925.1282051,-0.01886,0.195557,0.997375,-0.5159,3.461761,4.007568,1,1,1,1,1,58.03125,
26:31.6,857.8388278,850.1831502,857.4358974,864.2857143,925.1282051,-0.01886,0.195557,0.997375,-0.5159,3.461761,4.007568,1,1,1,1,1,58.03125,
26:31.9,857.8388278,837.2893773,836.0805861,863.4798535,913.4432234,-0.020081,0.192932,0.990234,-1.158905,3.708496,3.446808,1,1,1,1,1,58.03125,
26:31.9,857.8388278,842.5274725,843.3333333,858.6446886,899.3406593,-0.018677,0.195312,0.992249,-1.345825,3.805695,3.671112,1,1,1,1,1,58.03125,
26:23.0,858.2417582,853.003663,880,859.047619,875.5677656,-0.026611,0.195679,0.993652,-0.710297,3.783264,2.69165,1,1,1,1,1,58.046875,
26:23.1,858.2417582,848.5714286,876.3736264,859.4505495,882.014652,-0.022766,0.19928,0.997864,-0.426178,3.424377,3.603821,1,1,1,1,1,58.046875,
26:24.0,858.2417582,848.5714286,863.8827839,864.6886447,898.9377289,-0.026367,0.190552,0.99176,-1.345825,3.312225,3.835602,1,1,1,1,1,58.046875,
26:24.0,858.2417582,848.5714286,863.8827839,864.6886447,898.9377289,-0.026367,0.190552,0.99176,-1.345825,3.312225,3.835602,1,1,1,1,1,58.046875,
26:24.0,858.2417582,848.5714286,863.8827839,864.6886447,898.9377289,-0.026367,0.190552,0.99176,-1.345825,3.312225,3.835602,1,1,1,1,1,58.046875,
26:24.0,858.2417582,848.5714286,863.8827839,864.6886447,898.9377289,-0.026367,0.190552,0.99176,-1.345825,3.312225,3.835602,1,1,1,1,1,58.046875,
26:24.0,858.2417582,848.5714286,863.8827839,864.6886447,898.9377289,-0.026367,0.190552,0.99176,-1.345825,3.312225,3.835602,1,1,1,1,1,58.046875,
26:24.0,858.2417582,848.5714286,863.8827839,864.6886447,898.9377289,-0.026367,0.190552,0.99176,-1.345825,3.312225,3.835602,1,1,1,1,1,58.046875,
26:25.3,858.2417582,842.9304029,844.9450549,862.2710623,899.7435897,-0.024902,0.192505,0.990662,-1.443024,3.940277,4.052429,1,1,1,1,1,58.046875,
26:26.0,858.2417582,845.3479853,873.5531136,860.2564103,911.8315018,-0.024841,0.191711,0.990417,-1.121521,4.037476,3.454285,1,1,1,1,1,58.046875,
26:29.0,858.2417582,829.2307692,850.989011,857.032967,853.003663,-0.026978,0.191711,0.988586,-1.435547,4.09729,3.588867,1,1,1,1,1,58.046875,
26:29.7,858.2417582,840.1098901,838.4981685,862.6739927,841.3186813,-0.020325,0.195435,0.992432,-0.994415,3.872986,4.022522,1,1,1,1,1,58.046875,
